SOURCE TYPE,Source,Source Name,EDGE TYPE,TARGET TYPE,Target,Target Name, Weight
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,619,"Marina Kellen French",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,627,"David H. Koch",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,627,"David H. Koch",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,798,"James R. Houghton",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,798,"James R. Houghton",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,798,"James R. Houghton",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,798,"James R. Houghton",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,830,"S. Parker Gilbert,",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,830,"S. Parker Gilbert,",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,830,"S. Parker Gilbert,",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,830,"S. Parker Gilbert,",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,1023,"Laura R. Walker",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1023,"Laura R. Walker",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1045,"Peter Shapiro",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1051,"Bradley A. Whitman",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,9,"92y",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,15,"museum of arts and design",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,15,"museum of arts and design",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,15,"museum of arts and design",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1064,"Kate D. Levin",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1069,"Michael R. Bloomberg",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1073,"Paula Grant Berry",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,1073,"Paula Grant Berry",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1074,"Frank Bisignano",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1074,"Frank Bisignano",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1074,"Frank Bisignano",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1074,"Frank Bisignano",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1075,"Debra Burlingame",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1075,"Debra Burlingame",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,15,"museum of arts and design",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1078,"Kenneth I. Chenault",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1082,"Samuel A. DiPiazza, Jr.",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1082,"Samuel A. DiPiazza, Jr.",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1083,"Christine A. Ferer",Affiliate Other,INSTITUTION,20,"new york transit museum",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,18,"frick collection",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1084,"Anne M. Finucane",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1085,"Maurice R. Greenberg",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1085,"Maurice R. Greenberg",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1086,"Dr. Vartan Gregorian",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1086,"Dr. Vartan Gregorian",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1086,"Dr. Vartan Gregorian",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1086,"Dr. Vartan Gregorian",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1086,"Dr. Vartan Gregorian",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1087,"Patricia E. Harris",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1087,"Patricia E. Harris",Affiliate Other,INSTITUTION,15,"museum of arts and design",8
BOARD MEMBER,1087,"Patricia E. Harris",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1087,"Patricia E. Harris",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1088,"William B. Harrison, Jr.",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1088,"William B. Harrison, Jr.",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1088,"William B. Harrison, Jr.",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1088,"William B. Harrison, Jr.",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,18,"frick collection",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1089,"Gerald L. Hassell",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1091,"Robert Iger",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1091,"Robert Iger",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1091,"Robert Iger",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1091,"Robert Iger",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1091,"Robert Iger",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1091,"Robert Iger",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1093,"Robert Wood Johnson, IV",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,1095,"Robert Kasdin",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,19,"new york public library",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1100,"Ira M. Millstein",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1104,"Emily K. Rafferty",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1107,"Dr. Judith Rodin",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1107,"Dr. Judith Rodin",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1107,"Dr. Judith Rodin",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1107,"Dr. Judith Rodin",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1107,"Dr. Judith Rodin",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,1107,"Dr. Judith Rodin",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,1109,"Jane Rosenthal",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1109,"Jane Rosenthal",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1109,"Jane Rosenthal",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1109,"Jane Rosenthal",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1109,"Jane Rosenthal",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,1109,"Jane Rosenthal",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,1,"american museum of natural history",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,4,"metropolitan museum of art",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,3,"metropolitan opera",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,12,"morgan museum and library",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1116,"Anne M. Tatlock",Affiliate Other,INSTITUTION,16,"wnyc",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,21,"cooper hewitt",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,7,"new york philharmonic",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,13,"roundabout theatre",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,14,"brooklyn public library",8
BOARD MEMBER,1118,"Seth Waugh",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,11,"brooklyn academy of music",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,8,"carnegie hall",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,2,"lincoln center",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,5,"museum of modern art",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,10,"wnet",8
BOARD MEMBER,1119,"Carl Weisbrod",Affiliate Other,INSTITUTION,10,"wnet",8
